Month,Province,Code_Site,Site_Name,District,OverallScore,Number_ofCell,Total_Sub,Total_Volume_Mb, Total_Revenue ,Rev_Priority,Revenue_Loss,LTC_Sub,LTC_Volume_Mb,LTC_Revenue,TPlus_Sub,TPlus_Volume_Mb,TPlus_Revenue,Total_Down_hour,Total_CountDown,Day_Down_hour,Day_CountDown,Night_Down_hour,Night_CountDown,AC_Power_hour,AC_Power_CountDown,OPTIC_hour,OPTIC_CountDown,EQUIPMENT_hour,EQUIPMENT_CountDown,RECTIFIER_hour,RECTIFIER_CountDown,Other_hour,Other_CountDown,MC_to_BTS,Distance_KM,Access_Time_Minute,LodAC,LodDC,Capacity_Battery_V,Cpcity_Bttery_Ah,Capacity_Solar_V,Cpcity_Solr_Ah,Capacity_Gen_KVA,Backup_time_Minute,Battery,Lat,Long
2022-09-30,LNT,LNT0092,LNT0092_SOMPANMAI,Long,5,15,5349,19857774.46,32984352.96,Priority2,1823302,3239,8780900,20693854,2110,11076874,12290499,26.5,2,0,0,26.5,2,10.4,1,16.1,1,0,0,0,0,0,0,LTC to Site,110,180,7,28,48,200,0,0,0,360,Battery,20.92683,100.72929
2023-01-31,KHM,KHM0103,KHM0103_BEUNGSANTHERNG,Nongbok,5,24,8048,19571948.96,32981609.82,Priority2,363507,5219,9025927,21733001,2829,10546022,11248609,3.4,1,3.4,1,0,0,3.4,1,0,0,0,0,0,0,0,0,LTC to Site,50,70,14,28,48,200,0,0,0,20,Battery,17.0363,104.768
2023-04-30,BLK,BLK0141,BLK0141_NAPHERN,Viengthong,6,15,2177,20022125.01," 32,973,729 ",Priority2,842662,1098,6715451,17593164,1079,13306674,15380566,12.3,5,6.7,4,5.5,1,12.3,5,0,0,0,0,0,0,0,0,MC_VIENGTHONG to Site,68,180,7,27.95,48,500,0,0,17 ,10,Battery_Gen,18.903801,104.224651
2022-11-30,UDX,UDX0102,UDX0102_TAO,Namo,5,6,1634,21235650.06,32952814.03,Priority2,192225,1264,17054886,28540439,370,4180764,4412375,7,2,7,2,0,0,6.2,1,0,0,0,0,0,0,0.8,1,LTC to Site,90,480,3,10,48,200,0,0,0,480,Battery,20.690296,101.543274
2022-12-31,SVN,SVN0284,SVN0284_XAIBOULY,Xaibouri,5,13,36701,18278534.95,32950131.69,Priority2,128435,26633,9956302,23273851,10068,8322233,9676281,2.2,4,2.1,3,0.2,1,2.1,3,0.2,1,0,0,0,0,0,0,LTC to Site,61,60,16,48,0,500,0,0,0,0,Battery no backup,16.98674,104.92558
2023-03-31,VTE,VTE0671,VTE0671_XOR,Sangthong,5,12,2863,19073480.46,32937606.89,Priority2,132813,1994,8819080,21499636,869,10254400,11437970,2.5,3,2.5,3,0,0,2.5,3,0,0,0,0,0,0,0,0,LTC to Site,70,150,8,31,48,200,0,0,0,150,Battery,18.31663,102.10796
2022-12-31,KHM,KHM0184,KHM0184_KAVANAJAN,Mahaxai,5,37,16055,19948935.81,32924205.38,Priority2,938163,2138,1000762,3047461,1528,2943659,3627349,5.7,3,2.4,2,3.4,1,4.8,2,0.9,1,0,0,0,0,0,0,MC Xaybuathong To Site,35,45,12,30,0,0,0,0,0,60,Battery,18.1998,104.52027
2023-01-31,LPB,LPB0141,LPB0141_THAMTING,Pak-Ou,5,18,14879,13633726.29,32913594.62,Priority2,1075000,12192,9774464,28054873,2687,3859262,4858722,13.5,3,1.4,2,12.1,1,1.4,2,0,0,12.1,1,0,0,0,0,LTC to Site,45,80,9,35,48,200,0,0,0,180,Battery,20.05366,102.21833
2022-07-31,PSL,PSL0058,PSL0058_PANGHOUK,Mai,5,14,2302,16953327.59,32906537.6,Priority2,2317611,1732,9049090,24272489,570,7904237,8634049,37.4,10,9.6,7,27.8,3,25.9,9,11.5,1,0,0,0,0,0,0,MC_M_KHUA To site,70,180,7,23,48,500,48,500,9,0,Solar_Gen,21.21863,102.86948
2022-08-31,BOK,BOK0008,BOK0008_DONCHAI,Houayxay,5,12,14130,19009488.74,32906315.6,Priority2,132687,10284,3294714,15520458,3846,15714775,17385858,2.5,4,2.5,4,0,0,2.5,4,0,0,0,0,0,0,0,0,LTC to Site,70,105,8,34,48,500,0,0,11 ,110,Battery_Gen,20.39904,100.82975
2022-11-30,BLK,BLK0109,BLK0109_NAMTHERN,Pakkading,6,28,13328,17587437.1," 32,903,970 ",Priority2,534690,8658,9184359,23702574,4670,8403078,9201396,4.2,4,4.2,4,0,0,3.4,3,0,0,0,0,0,0,0.8,1,LTC to Site,72,120,9,38.7,48,200,0,0,0,10,Battery,18.32762,104.142165
2023-04-30,SVN,SVN0182,SVN0182_LAMCHAN,Champhon,5,15,9315,21788462.57,32901197.52,Priority2,685442,6497,10697393,20970761,2818,11091069,11930437,10,3,6.9,2,3.1,1,10,3,0,0,0,0,0,0,0,0,LTC to Site,86,154,22.4,56,48,100,0,0,0,80,Battery,16.547436,105.277748
2022-10-31,KHM,KHM0079,KHM0079_MUANGSOUM,Thakhek,5,18,15660,17937787.86,32885224.56,Priority2,380125,10687,12488727,27248351,4973,5449061,5636873,4.8,3,4.8,3,0,0,4.8,3,0,0,0,0,0,0,0,0,LTC to Site,13,25,15,30,48,500,0,0,0,60,Battery,17.33174,104.81289
2023-04-30,LNT,LNT0086,LNT0086_DAENKANG,Long,5,6,6137,22440872.74,32884739.67,Priority2,132452,3676,7306170,15513737,2461,15134703,17371002,4.8,2,0.5,1,4.3,1,4.8,2,0,0,0,0,0,0,0,0,LTC to Site,90,150,11,45,48,100,0,0,11 ,60,Battery_Gen,21.021939,100.958301
2022-12-31,HUP,HUP0059,HUP0059_HOUAYMOUNG,Koune,5,12,5352,20272198.38,32884249.04,Priority2,583430,2112,4640769,14209230,3240,15631429,18675019,11,1,0,0,11,1,11,1,0,0,0,0,0,0,0,0,LTC to Site,198,360,9,35,48,500,0,0,5.5,30,Battery_Gen,19.818,104.4586
2022-04-30,KHM,KHM0088,KHM0088_NACHAMPA,Nongbok,5,3,15000,22881858.67,32882564.73,Priority2,178114,8004,9141444,18928201,6996,13740414,13954364,13,7,13,7,0,0,13,7,0,0,0,0,0,0,0,0,LTC to Site,50,70,7,20,48,200,0,0,0,15,Battery,17.17566,104.89643
2022-12-31,KHM,KHM0051,KHM0051_KHAIYUAN_FT,Thakhek,5,19,2235,20186062.01,32871892.07,Priority2,362298,1471,13624669,25798372,764,6561393,7073521,4.3,3,4.3,3,0,0,4.3,3,0,0,0,0,0,0,0,0,LTC to Site,26,35,12,32,48,100,0,0,0,0,Battery no backup,17.309512,104.866665
2023-03-31,PSL,PSL0008,PSL0008_GAIYTAI,Phongsali,5,16,1714,16540028.14,32860141.15,Priority2,207584,1296,10103363,25620856,418,6436665,7239286,3,2,3,2,0,0,0.5,1,2.5,1,0,0,0,0,0,0,LTC to Site,56,150,5,27,48,500,48,500,9,120,Battery_Solar_Gen,21.85056,102.02894
2023-03-31,UDX,UDX0037,UDX0037_NACHANG,Xai,6,30,23697,20824066.53," 32,854,850 ",Priority2,1183481,18307,8034051,18339777,5390,12790015,14515074,8.9,5,5.3,4,3.6,1,8.9,5,0,0,0,0,0,0,0,0,LTC to Site,22,60,7,30,48,200,0,0,5.5,30,Battery_Gen,20.83187,101.97193
2022-07-31,XYL,XYL0097,XYL0097_NAPUNG,Hongsa,5,19,9940,16284170.48,32848241.03,Priority2,392943,7653,10084141,25847592,2287,6200030,7000649,4.7,4,4.7,4,0,0,4.7,4,0,0,0,0,0,0,0,0,MC_HONGSA,7,1220,25.58139535,110,12,200,0,0,6,30,Battery_Gen,19.69223,101.40586
2022-11-30,XSB,XSB0019,XSB0019_NAXAY,Longxan,5,11,8058,22544925.26,32841326.63,Priority2,287362,4822,3001376,10965790,3236,19543550,21875537,5.7,4,5.7,4,0,0,5.7,4,0,0,0,0,0,0,0,0,MC LS To Site,6,610,0,30,0,0,0,0,0,300,Battery,18.555969,103.058746
2022-12-31,CHP,CHP0303,CHP0303_HUAYLEUSE,Bachiangchareunsouk,5,16,17578,13704200.73,32823048.29,Priority2,847046,12742,7841772,26095651,4836,5862429,6727397,12,2,0.2,1,11.8,1,12,2,0,0,0,0,0,0,0,0,LTC to Site,15,30,17.6,54,0,0,0,0,0,0,No Battery,15.06995,105.89291
2022-04-30,LNT,LNT0003,LNT0003_NALUE,Louang-Namtha,5,12,20603,17377380.73,32822206.93,Priority2,852466,14693,9029074,23302363,5910,8348307,9519844,15.6,9,12.4,5,3.2,4,15.6,9,0,0,0,0,0,0,0,0,LTC to Site,15,20,4,17,48,100,0,0,0,60,Battery,20.930725,101.407675
2022-07-31,KHM,KHM0186,KHM0186_BANMAI,Thakhek,5,15,15356,19943845.82,32817150.57,Priority2,1049796,,,,,,,15.9,7,7.6,5,8.3,2,15,6,0.9,1,0,0,0,0,0,0,MC Xaybuathong To Site,30,45,14,28,48,200,0,0,0,0,Battery no backup,17.4564,104.963
2022-10-31,PSL,PSL0015,PSL0015_KM55,Boun-Nua,5,15,6465,21107216.61,32811060.63,Priority2,238145,4364,7280838,17917324,2101,13826378,14893737,3.6,3,3.6,3,0,0,3.6,3,0,0,0,0,0,0,0,0,LTC to Site,22,90,6,27,48,200,0,0,0,0,Battery no backup,21.5056,101.848
2022-08-31,LNT,LNT0075,LNT0075_THONGMAI,Sing,5,12,9532,22860158.56,32809567.79,Priority2,1225949,5928,7721926,17098455,3604,15138233,15711113,23.2,7,13.3,6,9.8,1,23.2,7,0,0,0,0,0,0,0,0,LTC to Site,70,120,5,20,48,200,0,0,0,45,Battery,21.16461,101.12153
2023-02-28,VTP,VTP0220,VTP0220_PHONNGAM,Hinheup,5,12,8440,14948733.9,32797332.35,Priority2,595428,6179,7588028,24181962,2261,7360706,8615370,10.2,4,2,3,8.2,1,10.2,4,0,0,0,0,0,0,0,0,LTC to Site,49,120,16,52,48,100,0,0,0,30,Battery,18.5337,102.3165
2023-01-31,KHM,KHM0056,KHM0056_NAKANG,Thakhek,5,18,13246,20576190.89,32793844.69,Priority2,837477,8196,8518119,19358152,5050,12058072,13435693,10.6,3,10.6,3,0,0,10.6,3,0,0,0,0,0,0,0,0,LTC to Site,38,50,12,30,48,200,0,0,0,20,Battery,17.2129,104.918
2022-04-30,BLK,BLK0158,BLK0158_HADYEUN,Borikhan,5,12,3482,16610945.61,32786434.47,Priority2,1042791,2126,6998420,21714022,1356,9612526,11072412,19.1,3,9.1,2,10,1,19.1,3,0,0,0,0,0,0,0,0,LTC to Site,50,90,7,30.1,48,200,0,0,0,10,Battery,18.6585,103.577
2023-04-30,UDX,UDX0090,UDX0090_DK20,Namo,5,18,25049,19049591.82,32785245.54,Priority2,77410,19409,11810256,24703847,5640,7239336,8081398,0.9,2,0.9,2,0,0,0.9,2,0,0,0,0,0,0,0,0,LTC to Site,50,80,12,30,48,100,0,0,0,60,Battery,20.878445,101.789669
2023-02-28,LNT,LNT0086,LNT0086_DAENKANG,Long,5,8,5963,22811458.53,32767369.2,Priority2,248681,3642,6987128,15291942,2321,15824330,17475427,6.4,3,6.4,3,0,0,6.4,3,0,0,0,0,0,0,0,0,LTC to Site,90,150,11,45,48,100,0,0,11 ,60,Battery_Gen,21.021939,100.958301
2023-01-31,XYL,XYL0176,XYL0176_MUENGHAM,Boten,5,10,4693,17819372.52,32742468.5,Priority2,457690,2957,10256118,24438356,1736,7563254,8304113,10.4,3,2,1,8.4,2,10.4,3,0,0,0,0,0,0,0,0,PAKLAIY,105,183,20,86,12,200,0,0,0,5,Battery,17.76745,101.15284
2022-05-31,BOK,BOK0058,BOK0058_HOMYENT,Tonpheung,5,10,4503,18998025.82,32732666.5,Priority2,197980,2883,8053199,20950085,1620,10944827,11782581,4.5,2,4.5,2,0,0,4.5,2,0,0,0,0,0,0,0,0,MC Tonpheung,9,25,5.2,22,48,200,0,0,0,15,Battery,20.2542342,100.1371477
2022-10-31,VTE,VTE0723,VTE0723_XIENGLEANA,Pak-Ngum,5,30,15758,19580461,32728663.8,Priority2,241946,10791,4461983,16219634,4967,15118478,16509030,1.8,1,1.8,1,0,0,1.8,1,0,0,0,0,0,0,0,0,LTC to Site,80,120,20,50,48,100,0,0,0,120,Battery,18.207281,102.930107
2022-07-31,UDX,UDX0158,UDX0158_HUANA,Xai,6,12,1151,20412285.43," 32,723,460 ",Priority2,1205138,1002,19036282,31197335,149,1376003,1526124,22.8,3,1,2,21.8,2,16.5,2,6.3,1,0,0,0,0,0,0,LTC to Site,120,360,4,25,48,100,0,0,0,120,Battery,20.67663,102.17276
2023-02-28,BLK,BLK0132,BLK0132_HINNGON,Viengthong,5,18,11921,14305493,32711392.77,Priority2,384554,5657,2412774,18080841,6264,11892719,14630552,4.4,4,4.4,4,0,0,4.4,4,0,0,0,0,0,0,0,0,MC_VIENGTHONG to Site,15,60,7,30.1,48,200,0,0,0,10,Battery,18.4059,104.484
2022-09-30,SVN,SVN0182,SVN0182_LAMCHAN,Champhon,5,15,4760,23918786.95,32702329.52,Priority2,1344429,2979,8205240,16694038,1781,15713547,16008291,19.7,8,7.2,6,12.5,2,19.5,7,0.3,1,0,0,0,0,0,0,LTC to Site,86,154,22.4,56,48,100,0,0,0,80,Battery,16.547436,105.277748
2023-02-28,CHP,CHP0088,CHP0088_KM45,Pakxong,5,17,24180,18487096.7,32645418.75,Priority2,34006,16400,10555283,24349650,7780,7931814,8295768,0.4,3,0.2,2,0.2,1,0.1,1,0.4,2,0,0,0,0,0,0,MC_PAKSONG To site,5,7,17.6,55,48,100,0,0,0,0,Battery no backup,15.19361,106.19336
2023-04-30,SVN,SVN0254,SVN0254_KEANGKAN,Xepon,5,3,4474,15316768.13,32642318.7,Priority2,267486,3126,11955456,22956884,1348,3361312,9685434,19.7,2,4.3,1,15.3,1,4.3,1,15.3,1,0,0,0,0,0,0,MC_XEPONE To site,11,23,22.4,56,48,200,0,0,0,360,Battery,16.751599,106.132004
2022-12-31,VTP,VTP0218,VTP0218_PHABONG,Hinheup,5,12,4396,17708504.55,32640058.32,Priority2,175484,2957,6827437,20982754,1439,10881067,11657304,3.3,2,3.3,2,0,0,0.9,1,2.4,1,0,0,0,0,0,0,LTC to Site,60,150,25,76,0,200,0,0,0,120,Battery,18.749034,102.27586
2022-08-31,BLK,BLK0159,BLK0159_HARDXIENGTOM,Borikhan,5,14,12904,21286550.79,32634623.91,Priority2,166682,6995,7608930,18560621,5909,13677621,14074003,2.7,5,2.2,3,0.5,2,2.7,5,0,0,0,0,0,0,0,0,LTC to Site,25,60,7,30.1,48,200,0,0,0,20,Battery,18.557058,103.727146
2023-03-31,UDX,UDX0085,UDX0085_PHONSAVANG,Houn,5,3,8974,16839643.08,32631056.95,Priority2,4386,6201,11058478,26362149,2773,5781165,6268908,0.3,1,0.3,1,0,0,0.3,1,0,0,0,0,0,0,0,0,MC_Houn To Site,33,30,8,30,48,200,0,0,0,420,Battery,20.01022,101.30994
2022-04-30,XYL,XYL0176,XYL0176_MUENGHAM,Boten,5,13,5190,18022627.75,32623993.35,Priority2,1024031,3177,9899190,24070250,2013,8123438,8553744,17.4,3,3.5,2,13.8,1,17.4,3,0,0,0,0,0,0,0,0,PAKLAIY,105,183,20,86,12,200,0,0,0,5,Battery,17.76745,101.15284
2023-01-31,BLK,BLK0018,BLK0018_NAHOI,Pakxan,5,24,35038,17263152.11,32621488.95,Priority2,0,24541,9222183,23710789,10497,8040969,8910700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LTC to Site,14,40,7,30.1,48,200,0,0,0,10,Battery,18.3648,103.757
2022-05-31,XSB,XSB0032,XSB0032_HOMTHARD,Hom,6,15,3209,25914219.82," 32,616,703 ",Priority2,100831,1236,4812615,10784234,1973,21101604,21832469,1.5,3,1.1,2,0.4,1,1.5,3,0,0,0,0,0,0,0,0,LTC to Site,56,915,0,32,0,0,0,0,5.5,40,Battery_Gen,18.7111,103.2099
2022-08-31,CHP,CHP0303,CHP0303_HUAYLEUSE,Bachiangchareunsouk,5,16,15208,14291824.21,32614684.35,Priority2,469055,10815,7376224,24924806,4393,6915600,7689879,6.7,4,6.4,3,0.3,1,6.7,4,0,0,0,0,0,0,0,0,LTC to Site,15,30,17.6,54,0,0,0,0,0,0,No Battery,15.06995,105.89291
2022-11-30,SVN,SVN0238,SVN0238_NATHALANG,Phin,5,15,7767,18573139.7,32598147.1,Priority2,144881,5874,12703299,26500720,1893,5869841,6097427,2.2,3,2.2,3,0,0,1.2,2,1,1,0,0,0,0,0,0,MC_XEPONE To site,30,45,22.4,56,48,200,0,0,5.5,40,Battery_Gen,16.550452,106.055409
2023-01-31,BLK,BLK0168,BLK0168_NA_O,Borikhan,5,12,7708,20725329.13,32596092.24,Priority2,608986,3952,5055115,15381835,3756,15670214,17214257,11.6,7,11.5,6,0.1,1,8.2,5,3.4,2,0,0,0,0,0,0,LTC to Site,50,90,7,27.95,48,200,0,0,0,60,Battery,18.521882,103.753413
2022-06-30,BOK,BOK0008,BOK0008_DONCHAI,Houayxay,5,12,14143,19093207.96,32581388.11,Priority2,330339,10432,3369221,15206185,3711,15723987,17375203,6.1,3,2.8,2,3.3,1,6.1,3,0,0,0,0,0,0,0,0,LTC to Site,70,105,8,34,48,500,0,0,11 ,110,Battery_Gen,20.39904,100.82975
2022-11-30,KHM,KHM0051,KHM0051_KHAIYUAN_FT,Thakhek,5,19,2708,20227640.72,32578476.68,Priority2,1746568,1763,12433925,24223934,945,7793716,8354543,20.3,7,11.9,6,8.4,1,11.9,6,0,0,0,0,0,0,8.4,1,LTC to Site,26,35,12,32,48,100,0,0,0,0,Battery no backup,17.309512,104.866665
2022-10-31,SVN,SVN0238,SVN0238_NATHALANG,Phin,5,15,8003,19066205.56,32578322.9,Priority2,840731,5921,12414500,25745828,2082,6651706,6832495,12.8,3,12.8,3,0,0,11,2,0,0,0,0,0,0,1.8,1,MC_XEPONE To site,30,45,22.4,56,48,200,0,0,5.5,40,Battery_Gen,16.550452,106.055409
2022-06-30,CHP,CHP0276,CHP0276_OUTHOMMAI,Mounlapamok,5,17,8299,22913986.44,32568256.11,Priority2,420673,4970,7131465,16771884,3329,15782522,15796373,5.4,3,5.4,3,0,0,0.5,1,1.6,1,3.4,1,0,0,0,0,LTC to Site,125,300,16.3,47,48,200,0,0,0,0,Battery no backup,14.52874,105.82602
2022-07-31,XYL,XYL0176,XYL0176_MUENGHAM,Boten,5,13,4330,17060885.14,32554927.54,Priority2,380683,2704,9958448,25078647,1626,7102437,7476281,6.7,2,1,1,5.7,1,6.7,2,0,0,0,0,0,0,0,0,PAKLAIY,105,183,20,86,12,200,0,0,0,5,Battery,17.76745,101.15284
2023-04-30,VTP,VTP0122,VTP0122_PHONKHAM,Vangvieng,5,16,17022,18220861.13,32549134.83,Priority2,872498,13312,7670429,20640520,3710,10550432,11908615,12.1,3,2.1,2,9.9,1,2.1,2,9.9,1,0,0,0,0,0,0,MC VANGVIENG To SITE,16,30,16,51,48,200,0,0,0,30,Battery,18.9032,102.3638
2022-09-30,XSB,XSB0032,XSB0032_HOMTHARD,Hom,6,15,2966,25865561.92," 32,548,257 ",Priority2,1030695,1123,4321501,10309660,1843,21544061,22238596,15.2,2,0,0,15.2,2,15.2,2,0,0,0,0,0,0,0,0,LTC to Site,56,915,0,32,0,0,0,0,5.5,40,Battery_Gen,18.7111,103.2099
2022-09-30,XSB,XSB0019,XSB0019_NAXAY,Longxan,5,11,7552,23701804.47,32542906.25,Priority2,58758,4344,3074805,10058835,3208,20627000,22484072,1.2,1,1.2,1,0,0,1.2,1,0,0,0,0,0,0,0,0,MC LS To Site,6,610,0,30,0,0,0,0,0,300,Battery,18.555969,103.058746
2022-09-30,UDX,UDX0090,UDX0090_DK20,Namo,5,15,15657,19008588.72,32537251.31,Priority2,144610,11253,11025999,24081264,4404,7982590,8455987,2.1,3,2.1,3,0,0,2.1,3,0,0,0,0,0,0,0,0,LTC to Site,50,80,12,30,48,100,0,0,0,60,Battery,20.878445,101.789669
2022-08-31,VTE,VTE0723,VTE0723_XIENGLEANA,Pak-Ngum,5,28,15165,20311147.28,32532512.02,Priority2,778332,10377,4462440,15662916,4788,15848708,16869596,6.4,3,1.1,2,5.2,1,6.4,3,0,0,0,0,0,0,0,0,LTC to Site,80,120,20,50,48,100,0,0,0,120,Battery,18.207281,102.930107
2022-05-31,SVN,SVN0223,SVN0223_KAENGPHAM,Phalanxai,5,16,2238,19060540.46,32524955.87,Priority2,1101652,1379,10450499,23504168,859,8610041,9020788,15.8,10,14.9,9,0.9,2,15.8,10,0,0,0,0,0,0,0,0,LTC to Site,102,154,22.4,56,48,100,0,0,5.5,0,Generator,16.525536,105.534632
2023-01-31,VTP,VTP0147,VTP0147_VIENGSAMAI,Vangvieng,5,22,27803,19126548.61,32521307.92,Priority2,0,20053,8826776,20797834,7750,10299772,11723474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC VANGVIENG To SITE,5,10,12,48,48,200,0,0,0,60,Battery,19.029249,102.442711
2022-06-30,VTE,VTE0723,VTE0723_XIENGLEANA,Pak-Ngum,5,26,14518,19907934.35,32517535.77,Priority2,668416,9821,4231506,15927812,4697,15676429,16589724,5.7,1,0,0,5.7,1,5.7,1,0,0,0,0,0,0,0,0,LTC to Site,80,120,20,50,48,100,0,0,0,120,Battery,18.207281,102.930107
2023-03-31,HUP,HUP0059,HUP0059_HOUAYMOUNG,Koune,5,12,4722,18522227.49,32503681.72,Priority2,61163,2088,5528286,16188824,2634,12993942,16314858,1.1,2,1.1,2,0,0,0.5,1,0.6,1,0,0,0,0,0,0,LTC to Site,198,360,9,35,48,500,0,0,5.5,30,Battery_Gen,19.818,104.4586
2023-03-31,LPB,LPB0141,LPB0141_THAMTING,Pak-Ou,5,18,15430,13482827.07,32495593.2,Priority2,685727,12679,10175222,27965311,2751,3307605,4530282,8.7,6,8.2,6,0.6,1,8.3,6,0,0,0.4,1,0,0,0,0,LTC to Site,45,80,9,35,48,200,0,0,0,180,Battery,20.05366,102.21833
2022-04-30,BLK,BLK0159,BLK0159_HARDXIENGTOM,Borikhan,5,14,16770,20764087.23,32493294.47,Priority2,126363,9437,7799696,19171732,7333,12964391,13321563,2,4,1.4,3,0.6,1,2,4,0,0,0,0,0,0,0,0,LTC to Site,25,60,7,30.1,48,200,0,0,0,20,Battery,18.557058,103.727146
2023-02-28,CHP,CHP0090,CHP0090_NONGTAO,Pakxong,5,18,5779,19926652.76,32484909.88,Priority2,0,3727,11057197,22612852,2052,8869456,9872058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MC_PAKSONG To site,32,45,16.3,50,48,200,0,0,0,240,Battery,15.26883,106.08035
2023-03-31,ATP,ATP0069,ATP0069_NAMKONG_DAM1,Phouvong,6,12,170,2336491.071," 32,480,868 ",Priority2,471496,143,2093217,32231146,27,243274,249722,9,5,6.6,4,2.4,1,4.3,3,2.3,1,2.4,1,0,0,0,0,LTC to Site,61,120,21,59,48,200,0,0,0,37,Battery,14.571393,106.740074
2022-12-31,BLK,BLK0029,BLK0029_PAXOUM,Pakxan,5,14,12843,19548883.96,32479765.32,Priority2,366707,7611,6328344,18218549,5232,13220540,14261216,6,3,1.7,1,4.3,2,6,3,0,0,0,0,0,0,0,0,LTC to Site,10,35,8,32.25,48,200,0,0,0,60,Battery,18.4361,103.714
2022-12-31,KHM,KHM0050,KHM0050_BORKEUAKALY_FT,Thakhek,5,15,6232,18227337.99,32465949.3,Priority2,34910,4121,9735156,22968495,2111,8492182,9497454,0.5,2,0.5,2,0,0,0.5,2,0,0,0,0,0,0,0,0,LTC to Site,25,35,14,37,48,200,0,0,0,480,Battery,17.3058,104.868
2022-04-30,SVN,SVN0238,SVN0238_NATHALANG,Phin,5,15,8195,20035401.51,32462595.68,Priority2,892721,6016,12503131,24658636,2179,7532270,7803960,13.1,8,11.5,7,1.6,1,11,6,0,0,0,0,0,0,2.1,2,MC_XEPONE To site,30,45,22.4,56,48,200,0,0,5.5,40,Battery_Gen,16.550452,106.055409
2023-04-30,XSB,XSB0024,XSB0024_M_LONGXAN_LTC,Longxan,5,11,10973,18648928,32459097.58,Priority2,441804,6488,10469296,22897455,4485,8179632,9561642,8.9,6,7.8,4,1.1,2,8.9,6,0,0,0,0,0,0,0,0,MC LS To Site,1,3,0,32,0,0,0,0,0,10,Battery,18.553695,103.009502
2023-01-31,CHP,CHP0127,CHP0127_THONGKATAI,Pakxong,5,6,6518,24742294.93,32449261.25,Priority2,17446,4072,7579702,14909092,2446,17162593,17540169,0.7,1,0.7,1,0,0,0.7,1,0,0,0,0,0,0,0,0,MC_PAKSONG To site,5,20,17.6,52,48,200,0,0,0,0,Battery no backup,15.05597,106.38216
2022-07-31,KHM,KHM0181,KHM0181_BANDANG,Mahaxai,6,24,2955,20605313.1," 32,436,089 ",Priority2,732428,,,,,,,7,2,7,2,0,0,7,2,0,0,0,0,0,0,0,0,MC Yommalath To Site,50,65,12,28,48,200,0,0,0,30,Battery,17.45001,105.2361
2022-04-30,SVN,SVN0223,SVN0223_KAENGPHAM,Phalanxai,5,16,2477,20462487.08,32430195.05,Priority2,788234,1493,11547533,23170558,984,8914954,9259637,10.9,9,4.7,8,6.3,1,10.9,9,0,0,0,0,0,0,0,0,LTC to Site,102,154,22.4,56,48,100,0,0,5.5,0,Generator,16.525536,105.534632
2022-12-31,LPB,LPB0141,LPB0141_THAMTING,Pak-Ou,5,18,13957,12938875.66,32420341.62,Priority2,8715,11531,9545843,28099951,2426,3393032,4320391,0.1,1,0.1,1,0,0,0.1,1,0,0,0,0,0,0,0,0,LTC to Site,45,80,9,35,48,200,0,0,0,180,Battery,20.05366,102.21833
2022-09-30,KHM,KHM0111,KHM0111_BANSANG,Xebangfai,5,26,3412,20478108.94,32411791.64,Priority2,409649,2641,5086823,10426466,2093,11996155,12224041,3.5,3,1.9,1,1.6,2,2.3,2,1.2,1,0,0,0,0,0,0,LTC to Site,42,55,5,13,48,200,0,0,0,20,Battery,17.2305817,104.9695015
2022-05-31,XSB,XSB0033,XSB0033_PALAWEAK_HIGH_SCHOOL,Hom,6,17,3628,24609139.13," 32,406,551 ",Priority2,309256,1360,5563765,12091363,2268,19045374,20315188,4.2,2,4.2,2,0,0,4.2,2,0,0,0,0,0,0,0,0,LTC to Site,52,854,0,32,0,0,0,0,0,300,Battery,18.67944,103.19069
2022-11-30,VTP,VTP0122,VTP0122_PHONKHAM,Vangvieng,5,16,12937,18003471.11,32396285.84,Priority2,499443,10220,6887003,20496620,2717,11116469,11899666,6.9,4,6.9,4,0,0,0.8,2,6.1,2,0,0,0,0,0,0,MC VANGVIENG To SITE,16,30,16,51,48,200,0,0,0,30,Battery,18.9032,102.3638
2022-10-31,SVN,SVN0182,SVN0182_LAMCHAN,Champhon,5,9,5565,23124932.17,32393873.87,Priority2,139328,3535,8237730,16946225,2030,14887202,15447649,3.6,1,3.6,1,0,0,3.6,1,0,0,0,0,0,0,0,0,LTC to Site,86,154,22.4,56,48,100,0,0,0,80,Battery,16.547436,105.277748
2022-05-31,XKH,XKH0090,XKH0090_CHAMMUEN,Nonghet,5,17,7148,21748206.57,32393848.5,Priority2,326551,3535,5635460,14980050,3613,16112746,17413798,4.4,4,2.9,3,1.5,1,4.4,4,0,0,0,0,0,0,0,0,MC_KHAM to Site,55,105,6,25.8,48,100,0,0,0,0,Battery no backup,19.48024,103.88527
2022-07-31,KHM,KHM0184,KHM0184_KAVANAJAN,Mahaxai,5,7,15623,19458462.35,32365492.26,Priority2,308864,,,,,,,10.1,2,0.6,1,9.6,1,10.1,2,0,0,0,0,0,0,0,0,MC Xaybuathong To Site,35,45,12,30,0,0,0,0,0,60,Battery,18.1998,104.52027
