Month,Province,Code_Site,Site_name,District,Issue,Part,Number_ofCell,Downtime_hour,Count_Down
2022-09-30,CHP,CHP0154,CHP0154_PHIENGDEE,Khong,AC POWER,Night,7,5.428571429,1
2022-09-30,CHP,CHP0155,CHP0155_PHONDAMDUAN,Khong,AC POWER,Day,14,7.785714286,3
2022-09-30,CHP,CHP0155,CHP0155_PHONDAMDUAN,Khong,AC POWER,Night,14,5.214285714,1
2022-09-30,CHP,CHP0156,CHP0156_PHONSAAD,Khong,AC POWER,Day,12,8.333333333,1
2022-09-30,CHP,CHP0156,CHP0156_PHONSAAD,Khong,AC POWER,Night,12,2.666666667,1
2022-09-30,CHP,CHP0157,CHP0157_SAENHAAT,Khong,AC POWER,Day,14,8.928571429,4
2022-09-30,CHP,CHP0157,CHP0157_SAENHAAT,Khong,AC POWER,Night,14,13.14285714,4
2022-09-30,CHP,CHP0158,CHP0158_THANGBANG_NAKASANG,Khong,AC POWER,Day,6,15.83333333,4
2022-09-30,CHP,CHP0158,CHP0158_THANGBANG_NAKASANG,Khong,AC POWER,Night,6,6.333333333,2
2022-09-30,CHP,CHP0159,CHP0159_VERNKAO,Khong,EQUIPMENT,Day,9,12,0
2022-09-30,CHP,CHP0159,CHP0159_VERNKAO,Khong,EQUIPMENT,Night,9,23.77777778,1
2022-09-30,CHP,CHP0159,CHP0159_VERNKAO,Khong,AC POWER,Day,9,36,3
2022-09-30,CHP,CHP0159,CHP0159_VERNKAO,Khong,AC POWER,Night,9,6,1
2022-09-30,CHP,CHP0160,CHP0160_VUENKHAM,Khong,AC POWER,Day,6,13.33333333,3
2022-09-30,CHP,CHP0160,CHP0160_VUENKHAM,Khong,AC POWER,Night,6,5.833333333,2
2022-09-30,CHP,CHP0161,CHP0161_BANXOTH,Pakxong,AC POWER,Night,3,5.333333333,1
2022-09-30,CHP,CHP0162,CHP0162_XETHNAMOM,Khong,AC POWER,Day,13,19.46153846,3
2022-09-30,CHP,CHP0162,CHP0162_XETHNAMOM,Khong,AC POWER,Night,13,5.230769231,1
2022-09-30,CHP,CHP0164,CHP0164_BANJIK,Phonthong,AC POWER,Day,4,2.75,1
2022-09-30,CHP,CHP0164,CHP0164_BANJIK,Phonthong,RECTIFIER,Night,4,5.5,1
2022-09-30,CHP,CHP0165,CHP0165_BANMAY,Phonthong,AC POWER,Day,11,0.363636364,1
2022-09-30,CHP,CHP0165,CHP0165_BANMAY,Phonthong,AC POWER,Night,11,16.54545455,1
2022-09-30,CHP,CHP0166,CHP0166_NONKHOUN,Phonthong,AC POWER,Day,13,0.846153846,1
2022-09-30,CHP,CHP0167,CHP0167_PHOUGOI,Phonthong,AC POWER,Day,7,2.285714286,2
2022-09-30,CHP,CHP0168,CHP0168_SACKMEUANG,Phonthong,OPTIC,Night,8,6.5,1
2022-09-30,CHP,CHP0168,CHP0168_SACKMEUANG,Phonthong,AC POWER,Day,8,0.5,0
2022-09-30,CHP,CHP0168,CHP0168_SACKMEUANG,Phonthong,AC POWER,Night,8,5.625,1
2022-09-30,CHP,CHP0169,CHP0169_SAMORLIAB,Phonthong,AC POWER,Night,8,56.5,1
2022-09-30,CHP,CHP0170,CHP0170_BANDOU,Phonthong,AC POWER,Day,6,0.666666667,1
2022-09-30,CHP,CHP0170,CHP0170_BANDOU,Phonthong,AC POWER,Night,6,6.5,1
2022-09-30,CHP,CHP0172,CHP0172_BANKOUAY,Phonthong,OPTIC,Day,15,2.066666667,1
2022-09-30,CHP,CHP0172,CHP0172_BANKOUAY,Phonthong,AC POWER,Day,15,0.466666667,1
2022-09-30,CHP,CHP0172,CHP0172_BANKOUAY,Phonthong,AC POWER,Night,15,6.933333333,1
2022-09-30,CHP,CHP0173,CHP0173_DANNAVIENG,Phonthong,OPTIC,Night,12,12.5,1
2022-09-30,CHP,CHP0173,CHP0173_DANNAVIENG,Phonthong,AC POWER,Day,12,2,0
2022-09-30,CHP,CHP0174,CHP0174_DONECHROD,Phonthong,AC POWER,Day,3,9.666666667,1
2022-09-30,CHP,CHP0175,CHP0175_DONLAI,Phonthong,AC POWER,Day,13,0.692307692,1
2022-09-30,CHP,CHP0177,CHP0177_DONEXARD,Phonthong,AC POWER,Night,9,5.222222222,1
2022-09-30,CHP,CHP0178,CHP0178_FANGDENG,Phonthong,AC POWER,Day,9,2.222222222,1
2022-09-30,CHP,CHP0178,CHP0178_FANGDENG,Phonthong,AC POWER,Night,9,8.888888889,1
2022-09-30,CHP,CHP0180,CHP0180_HUOAYPHEK,Phonthong,AC POWER,Day,9,1.333333333,1
2022-09-30,CHP,CHP0181,CHP0181_KAOKENG,Phonthong,AC POWER,Day,9,0.666666667,1
2022-09-30,CHP,CHP0182,CHP0182_KENGKANG,Phonthong,OPTIC,Night,9,13.44444444,1
2022-09-30,CHP,CHP0182,CHP0182_KENGKANG,Phonthong,AC POWER,Day,9,3.222222222,0
2022-09-30,CHP,CHP0184,CHP0184_KM12,Phonthong,AC POWER,Day,22,0.545454545,1
2022-09-30,CHP,CHP0185,CHP0185_KUNYENG,Phonthong,AC POWER,Day,12,0.666666667,1
2022-09-30,CHP,CHP0186,CHP0186_NAVAR,Phonthong,EQUIPMENT,Day,18,3.388888889,0
2022-09-30,CHP,CHP0186,CHP0186_NAVAR,Phonthong,AC POWER,Day,18,0.888888889,1
2022-09-30,CHP,CHP0187,CHP0187_NGUABAR,Champasak,AC POWER,Day,9,5,1
2022-09-30,CHP,CHP0188,CHP0188_NONGHAIKHOK,Phonthong,EQUIPMENT,Night,6,2.666666667,1
2022-09-30,CHP,CHP0189,CHP0189_NONGMEK,Bachiangchareunsouk,AC POWER,Night,9,12.55555556,2
2022-09-30,CHP,CHP0190,CHP0190_NONGPHEU,Phonthong,AC POWER,Day,14,2.071428571,1
2022-09-30,CHP,CHP0190,CHP0190_NONGPHEU,Phonthong,AC POWER,Night,14,15.57142857,2
2022-09-30,CHP,CHP0193,CHP0193_PHONTHONG_MK,Phonthong,AC POWER,Day,14,0.785714286,1
2022-09-30,CHP,CHP0194,CHP0194_PHONTHONG2,Phonthong,AC POWER,Day,3,0.666666667,1
2022-09-30,CHP,CHP0195,CHP0195_PHOUSAMLI,Phonthong,AC POWER,Day,6,0.5,1
2022-09-30,CHP,CHP0196,CHP0196_PHOXAI,Phonthong,AC POWER,Day,9,0.888888889,1
2022-09-30,CHP,CHP0198,CHP0198_SISULARD,Phonthong,AC POWER,Day,9,2.555555556,1
2022-09-30,CHP,CHP0198,CHP0198_SISULARD,Phonthong,AC POWER,Night,9,19.88888889,2
2022-09-30,CHP,CHP0199,CHP0199_SONGKHON,Phonthong,AC POWER,Day,12,2.5,1
2022-09-30,CHP,CHP0199,CHP0199_SONGKHON,Phonthong,AC POWER,Night,12,19.83333333,2
2022-09-30,CHP,CHP0200,CHP0200_THONGKUANG,Phonthong,AC POWER,Day,6,8.166666667,1
2022-09-30,CHP,CHP0201,CHP0201_VANGTAO,Phonthong,AC POWER,Day,6,9.166666667,1
2022-09-30,CHP,CHP0203,CHP0203_WATLOUANG_PHONTHONG,Phonthong,AC POWER,Day,3,0.666666667,1
2022-09-30,CHP,CHP0205,CHP0205_XONGXAY,Phonthong,AC POWER,Day,3,0.333333333,1
2022-09-30,CHP,CHP0206,CHP0206_DUENEUR,Xanasomboun,OPTIC,Day,14,2.642857143,1
2022-09-30,CHP,CHP0206,CHP0206_DUENEUR,Xanasomboun,OPTIC,Night,14,0.642857143,0
2022-09-30,CHP,CHP0206,CHP0206_DUENEUR,Xanasomboun,OTHER,Night,14,2,0
2022-09-30,CHP,CHP0206,CHP0206_DUENEUR,Xanasomboun,AC POWER,Day,14,0.785714286,1
2022-09-30,CHP,CHP0206,CHP0206_DUENEUR,Xanasomboun,AC POWER,Night,14,1.142857143,0
2022-09-30,CHP,CHP0207,CHP0207_LUI,Xanasomboun,OTHER,Night,13,2.153846154,0
2022-09-30,CHP,CHP0207,CHP0207_LUI,Xanasomboun,AC POWER,Day,13,0.846153846,1
2022-09-30,CHP,CHP0208,CHP0208_NADAN,Xanasomboun,OTHER,Night,13,2.153846154,0
2022-09-30,CHP,CHP0208,CHP0208_NADAN,Xanasomboun,AC POWER,Day,13,2.153846154,1
2022-09-30,CHP,CHP0208,CHP0208_NADAN,Xanasomboun,AC POWER,Night,13,2.461538462,0
2022-09-30,CHP,CHP0209,CHP0209_NAKEO,Xanasomboun,EQUIPMENT,Day,18,9.222222222,0
2022-09-30,CHP,CHP0209,CHP0209_NAKEO,Xanasomboun,OPTIC,Night,18,1.722222222,0
2022-09-30,CHP,CHP0209,CHP0209_NAKEO,Xanasomboun,OTHER,Night,18,1.555555556,0
2022-09-30,CHP,CHP0209,CHP0209_NAKEO,Xanasomboun,AC POWER,Day,18,0.222222222,0
2022-09-30,CHP,CHP0209,CHP0209_NAKEO,Xanasomboun,AC POWER,Night,18,5.222222222,1
2022-09-30,CHP,CHP0210,CHP0210_CHAMPASAK2_UV,Pakxe,AC POWER,Day,1,0,1
2022-09-30,CHP,CHP0214,CHP0214_GNOUADENG,Xanasomboun,OPTIC,Night,7,4,1
2022-09-30,CHP,CHP0214,CHP0214_GNOUADENG,Xanasomboun,AC POWER,Day,7,2.428571429,2
2022-09-30,CHP,CHP0214,CHP0214_GNOUADENG,Xanasomboun,AC POWER,Night,7,18.42857143,2
2022-09-30,CHP,CHP0215,CHP0215_HOUAYGNANG,Xanasomboun,OPTIC,Night,14,54.14285714,3
2022-09-30,CHP,CHP0215,CHP0215_HOUAYGNANG,Xanasomboun,AC POWER,Day,14,0.5,1
2022-09-30,CHP,CHP0215,CHP0215_HOUAYGNANG,Xanasomboun,AC POWER,Night,14,1.785714286,1
2022-09-30,CHP,CHP0216,CHP0216_KENGKEO,Khong,OPTIC,Day,9,2.666666667,1
2022-09-30,CHP,CHP0216,CHP0216_KENGKEO,Khong,OPTIC,Night,9,7.666666667,2
2022-09-30,CHP,CHP0216,CHP0216_KENGKEO,Khong,AC POWER,Day,9,1.222222222,2
2022-09-30,CHP,CHP0216,CHP0216_KENGKEO,Khong,AC POWER,Night,9,26.55555556,2
2022-09-30,CHP,CHP0217,CHP0217_KILI,Xanasomboun,AC POWER,Night,6,41.16666667,2
2022-09-30,CHP,CHP0218,CHP0218_MAISINGSAMPHAN,Xanasomboun,OTHER,Night,12,2.333333333,0
2022-09-30,CHP,CHP0218,CHP0218_MAISINGSAMPHAN,Xanasomboun,AC POWER,Day,12,6.666666667,1
2022-09-30,CHP,CHP0218,CHP0218_MAISINGSAMPHAN,Xanasomboun,AC POWER,Night,12,15.25,2
2022-09-30,CHP,CHP0219,CHP0219_NAKHARM,Xanasomboun,AC POWER,Day,15,2.066666667,1
2022-09-30,CHP,CHP0219,CHP0219_NAKHARM,Xanasomboun,AC POWER,Night,15,11.46666667,0
2022-09-30,CHP,CHP0220,CHP0220_NALONG,Xanasomboun,OTHER,Night,3,9.333333333,1
2022-09-30,CHP,CHP0220,CHP0220_NALONG,Xanasomboun,AC POWER,Day,3,3,2
2022-09-30,CHP,CHP0220,CHP0220_NALONG,Xanasomboun,AC POWER,Night,3,5,1
2022-09-30,CHP,CHP0221,CHP0221_NASONE,Xanasomboun,OPTIC,Night,9,1.777777778,1
2022-09-30,CHP,CHP0221,CHP0221_NASONE,Xanasomboun,AC POWER,Night,9,1,0
2022-09-30,CHP,CHP0222,CHP0222_NONGDOU,Xanasomboun,OTHER,Night,3,9.333333333,1
2022-09-30,CHP,CHP0223,CHP0223_NONGHORY,Xanasomboun,AC POWER,Day,9,1.777777778,2
2022-09-30,CHP,CHP0223,CHP0223_NONGHORY,Xanasomboun,AC POWER,Night,9,1,0
2022-09-30,CHP,CHP0225,CHP0225_OKMUAUG,Xanasomboun,OTHER,Night,12,2.333333333,0
2022-09-30,CHP,CHP0225,CHP0225_OKMUAUG,Xanasomboun,AC POWER,Day,12,0.083333333,0
2022-09-30,CHP,CHP0225,CHP0225_OKMUAUG,Xanasomboun,AC POWER,Night,12,9.5,1
2022-09-30,CHP,CHP0226,CHP0226_PAKSONE,Xanasomboun,OPTIC,Night,13,5.076923077,1
2022-09-30,CHP,CHP0226,CHP0226_PAKSONE,Xanasomboun,AC POWER,Day,13,0.769230769,1
2022-09-30,CHP,CHP0226,CHP0226_PAKSONE,Xanasomboun,AC POWER,Night,13,0.923076923,0
2022-09-30,CHP,CHP0227,CHP0227_SAPHAY_MK,Xanasomboun,OPTIC,Day,3,4.666666667,1
2022-09-30,CHP,CHP0227,CHP0227_SAPHAY_MK,Xanasomboun,AC POWER,Day,3,1.333333333,2
2022-09-30,CHP,CHP0230,CHP0230_SOLONOI,Xanasomboun,OTHER,Night,8,5.75,0
2022-09-30,CHP,CHP0230,CHP0230_SOLONOI,Xanasomboun,AC POWER,Day,8,1.125,1
2022-09-30,CHP,CHP0230,CHP0230_SOLONOI,Xanasomboun,AC POWER,Night,8,3.875,1
2022-09-30,CHP,CHP0231,CHP0231_SORNPARK,Xanasomboun,OPTIC,Day,12,1.166666667,0
2022-09-30,CHP,CHP0231,CHP0231_SORNPARK,Xanasomboun,OPTIC,Night,12,9.5,0
2022-09-30,CHP,CHP0231,CHP0231_SORNPARK,Xanasomboun,AC POWER,Day,12,0.166666667,0
2022-09-30,CHP,CHP0231,CHP0231_SORNPARK,Xanasomboun,AC POWER,Night,12,7.583333333,1
2022-09-30,CHP,CHP0232,CHP0232_XELABAM,Xanasomboun,OTHER,Night,3,9.333333333,1
2022-09-30,CHP,CHP0233,CHP0233_YONGNUE,Xanasomboun,OTHER,Night,9,3.111111111,0
2022-09-30,CHP,CHP0233,CHP0233_YONGNUE,Xanasomboun,AC POWER,Day,9,0.111111111,0
2022-09-30,CHP,CHP0233,CHP0233_YONGNUE,Xanasomboun,AC POWER,Night,9,3.777777778,2
2022-09-30,CHP,CHP0234,CHP0234_BANHIENG,Soukhouma,AC POWER,Day,3,9.666666667,1
2022-09-30,CHP,CHP0235,CHP0235_NONNGANGNGAI,Soukhouma,AC POWER,Day,12,5.333333333,2
2022-09-30,CHP,CHP0235,CHP0235_NONNGANGNGAI,Soukhouma,AC POWER,Night,12,1.333333333,0
2022-09-30,CHP,CHP0236,CHP0236_PAKKOR,Soukhouma,AC POWER,Day,12,4.916666667,2
2022-09-30,CHP,CHP0237,CHP0237_PARKHOUYPHAI,Soukhouma,AC POWER,Day,12,7.583333333,3
2022-09-30,CHP,CHP0237,CHP0237_PARKHOUYPHAI,Soukhouma,AC POWER,Night,12,5.583333333,1
2022-09-30,CHP,CHP0240,CHP0240_BOUNGKEO,Soukhouma,AC POWER,Day,7,4.714285714,1
2022-09-30,CHP,CHP0240,CHP0240_BOUNGKEO,Soukhouma,AC POWER,Night,7,3.142857143,1
2022-09-30,CHP,CHP0241,CHP0241_DONCHOT,Soukhouma,AC POWER,Day,6,9.666666667,2
2022-09-30,CHP,CHP0242,CHP0242_KOKKONG,Soukhouma,AC POWER,Day,6,5.166666667,1
2022-09-30,CHP,CHP0243,CHP0243_LARD,Bachiangchareunsouk,AC POWER,Day,6,0.5,1
2022-09-30,CHP,CHP0244,CHP0244_NAKHUAY,Soukhouma,AC POWER,Day,13,2.923076923,1
2022-09-30,CHP,CHP0245,CHP0245_NONDENGNEUR,Soukhouma,AC POWER,Day,6,26.33333333,4
2022-09-30,CHP,CHP0245,CHP0245_NONDENGNEUR,Soukhouma,AC POWER,Night,6,6.333333333,1
2022-09-30,CHP,CHP0246,CHP0246_NONDENGTAI,Soukhouma,AC POWER,Day,9,3,1
2022-09-30,CHP,CHP0246,CHP0246_NONDENGTAI,Soukhouma,AC POWER,Night,9,4.888888889,1
2022-09-30,CHP,CHP0247,CHP0247_NONPAJAO,Phonthong,AC POWER,Day,9,4.777777778,1
2022-09-30,CHP,CHP0247,CHP0247_NONPAJAO,Phonthong,AC POWER,Night,9,1.777777778,0
2022-09-30,CHP,CHP0248,CHP0248_PAKHOUAY,Soukhouma,AC POWER,Day,3,4.333333333,1
2022-09-30,CHP,CHP0249,CHP0249_CHAMPASAK4_UV,Pakxe,AC POWER,Day,7,2.571428571,3
2022-09-30,CHP,CHP0250,CHP0250_SAMKAR,Soukhouma,AC POWER,Day,9,1.888888889,1
2022-09-30,CHP,CHP0251,CHP0251_SAMLIENG,Soukhouma,AC POWER,Day,9,4.333333333,1
2022-09-30,CHP,CHP0251,CHP0251_SAMLIENG,Soukhouma,AC POWER,Night,9,1.777777778,1
2022-09-30,CHP,CHP0253,CHP0253_THATSAMPANG,Soukhouma,AC POWER,Day,9,1.666666667,1
2022-09-30,CHP,CHP0254,CHP0254_DONHI,Champasak,AC POWER,Day,12,7.25,2
2022-09-30,CHP,CHP0254,CHP0254_DONHI,Champasak,AC POWER,Night,12,8.25,1
2022-09-30,CHP,CHP0255,CHP0255_HUAYNA,Champasak,OPTIC,Night,14,39.64285714,1
2022-09-30,CHP,CHP0255,CHP0255_HUAYNA,Champasak,AC POWER,Day,14,0.642857143,1
2022-09-30,CHP,CHP0255,CHP0255_HUAYNA,Champasak,AC POWER,Night,14,30.71428571,3
2022-09-30,CHP,CHP0256,CHP0256_BANMOE1,Champasak,AC POWER,Day,12,7.25,2
2022-09-30,CHP,CHP0257,CHP0257_NONGSA,Champasak,OPTIC,Day,12,8.5,1
2022-09-30,CHP,CHP0257,CHP0257_NONGSA,Champasak,AC POWER,Day,12,8.416666667,2
2022-09-30,CHP,CHP0257,CHP0257_NONGSA,Champasak,AC POWER,Night,12,13.41666667,1
2022-09-30,CHP,CHP0258,CHP0258_NONGTAE,Champasak,OTHER,Night,13,2.153846154,0
2022-09-30,CHP,CHP0258,CHP0258_NONGTAE,Champasak,AC POWER,Day,13,6.461538462,2
2022-09-30,CHP,CHP0258,CHP0258_NONGTAE,Champasak,AC POWER,Night,13,6,0
2022-09-30,CHP,CHP0259,CHP0259_SISOUMUNG,Champasak,AC POWER,Day,10,6.5,2
2022-09-30,CHP,CHP0260,CHP0260_THATENGTHA,Champasak,AC POWER,Day,11,7.181818182,2
2022-09-30,CHP,CHP0262,CHP0262_DONTHANGKHOUY,Champasak,AC POWER,Day,3,0.666666667,1
2022-09-30,CHP,CHP0263,CHP0263_KATUEB,Mounlapamok,AC POWER,Day,3,7.666666667,2
2022-09-30,CHP,CHP0264,CHP0264_KUNYENG_MK,Champasak,AC POWER,Day,10,1.4,1
2022-09-30,CHP,CHP0264,CHP0264_KUNYENG_MK,Champasak,AC POWER,Night,10,23,1
2022-09-30,CHP,CHP0265,CHP0265_M_CHAMPHASACK,Champasak,AC POWER,Day,16,4.6875,2
2022-09-30,CHP,CHP0265,CHP0265_M_CHAMPHASACK,Champasak,AC POWER,Night,16,1.75,0
2022-09-30,CHP,CHP0266,CHP0266_MUENGKANG,Champasak,AC POWER,Day,3,8,2
2022-09-30,CHP,CHP0267,CHP0267_NASAVANG,Champasak,AC POWER,Day,8,2.75,1
2022-09-30,CHP,CHP0268,CHP0268_NONGBUAKAO,Champasak,AC POWER,Day,9,5.111111111,1
2022-09-30,CHP,CHP0269,CHP0269_NONGPHAUVONG,Champasak,AC POWER,Day,12,12,4
2022-09-30,CHP,CHP0269,CHP0269_NONGPHAUVONG,Champasak,AC POWER,Night,12,1.333333333,0
2022-09-30,CHP,CHP0270,CHP0270_PHAPHIN,Champasak,AC POWER,Day,11,9.272727273,2
2022-09-30,CHP,CHP0271,CHP0271_SEANTOR,Champasak,AC POWER,Day,15,8.333333333,2
2022-09-30,CHP,CHP0272,CHP0272_VATLUANGKAO,Champasak,OTHER,Day,3,1.333333333,1
2022-09-30,CHP,CHP0272,CHP0272_VATLUANGKAO,Champasak,AC POWER,Day,3,5.666666667,3
2022-09-30,CHP,CHP0273,CHP0273_WATTHAT,Champasak,AC POWER,Day,6,5.166666667,1
2022-09-30,CHP,CHP0274,CHP0274_WATXAY,Champasak,AC POWER,Day,4,4.75,2
2022-09-30,CHP,CHP0274,CHP0274_WATXAY,Champasak,AC POWER,Night,4,26.75,1
2022-09-30,CHP,CHP0275,CHP0275_BANMAIMOON,Mounlapamok,AC POWER,Day,11,16,6
2022-09-30,CHP,CHP0276,CHP0276_OUTHOMMAI,Mounlapamok,EQUIPMENT,Night,17,7.176470588,1
2022-09-30,CHP,CHP0276,CHP0276_OUTHOMMAI,Mounlapamok,AC POWER,Day,17,27.29411765,2
2022-09-30,CHP,CHP0276,CHP0276_OUTHOMMAI,Mounlapamok,AC POWER,Night,17,5.176470588,0
2022-09-30,CHP,CHP0277,CHP0277_SAPHHANG,Mounlapamok,AC POWER,Day,11,18.18181818,5
2022-09-30,CHP,CHP0278,CHP0278_THADUAE,Mounlapamok,AC POWER,Day,16,21.5,7
2022-09-30,CHP,CHP0279,CHP0279_THANONG,Mounlapamok,AC POWER,Day,13,4.923076923,1
2022-09-30,CHP,CHP0279,CHP0279_THANONG,Mounlapamok,AC POWER,Night,13,4.615384615,1
2022-09-30,CHP,CHP0280,CHP0280_DUETIA,Mounlapamok,AC POWER,Day,9,15.44444444,4
2022-09-30,CHP,CHP0281,CHP0281_KADUN,Mounlapamok,AC POWER,Day,15,15.06666667,4
2022-09-30,CHP,CHP0283,CHP0283_NADEE,Mounlapamok,AC POWER,Day,12,11.91666667,4
2022-09-30,CHP,CHP0283,CHP0283_NADEE,Mounlapamok,AC POWER,Night,12,8.333333333,1
2022-09-30,CHP,CHP0284,CHP0284_NATARN,Mounlapamok,AC POWER,Day,6,22.66666667,7
2022-09-30,CHP,CHP0284,CHP0284_NATARN,Mounlapamok,AC POWER,Night,6,1,1
2022-09-30,CHP,CHP0285,CHP0285_NONGBUA,Mounlapamok,AC POWER,Day,9,20.33333333,8
2022-09-30,CHP,CHP0286,CHP0286_XIENGVANG,Mounlapamok,AC POWER,Day,9,20.88888889,2
2022-09-30,CHP,CHP0287,CHP0287_NONGNAGA,Mounlapamok,AC POWER,Day,13,13.53846154,6
2022-09-30,CHP,CHP0287,CHP0287_NONGNAGA,Mounlapamok,AC POWER,Night,13,18.23076923,1
2022-09-30,CHP,CHP0288,CHP0288_SARAOSONG,Mounlapamok,AC POWER,Day,13,19.46153846,5
2022-09-30,CHP,CHP0288,CHP0288_SARAOSONG,Mounlapamok,AC POWER,Night,13,0.384615385,0
2022-09-30,CHP,CHP0289,CHP0289_THAHINMOON,Mounlapamok,AC POWER,Day,12,11.08333333,3
2022-09-30,CHP,CHP0289,CHP0289_THAHINMOON,Mounlapamok,AC POWER,Night,12,33.25,2
2022-09-30,CHP,CHP0290,CHP0290_THAKANG,Champasak,AC POWER,Day,9,24.22222222,5
2022-09-30,CHP,CHP0290,CHP0290_THAKANG,Champasak,AC POWER,Night,9,11.11111111,1
2022-09-30,CHP,CHP0291,CHP0291_THAPHO,Khong,AC POWER,Day,13,29.30769231,2
2022-09-30,CHP,CHP0291,CHP0291_THAPHO,Khong,AC POWER,Night,13,25.69230769,1
2022-09-30,CHP,CHP0292,CHP0292_VERN,Mounlapamok,AC POWER,Day,9,5.777777778,5
2022-09-30,CHP,CHP0292,CHP0292_VERN,Mounlapamok,AC POWER,Night,9,6.222222222,1
2022-09-30,CHP,CHP0294,CHP0294_XANVAR,Mounlapamok,AC POWER,Day,9,18.11111111,5
2022-09-30,CHP,CHP0296,CHP0296_LARDBOK,Bachiangchareunsouk,OTHER,Day,13,5.230769231,0
2022-09-30,CHP,CHP0296,CHP0296_LARDBOK,Bachiangchareunsouk,AC POWER,Day,13,27.07692308,5
2022-09-30,CHP,CHP0296,CHP0296_LARDBOK,Bachiangchareunsouk,AC POWER,Night,13,11.30769231,2
2022-09-30,CHP,CHP0297,CHP0297_NONGKANG,Bachiangchareunsouk,AC POWER,Day,15,5.4,3
2022-09-30,CHP,CHP0297,CHP0297_NONGKANG,Bachiangchareunsouk,AC POWER,Night,15,1.533333333,1
2022-09-30,CHP,CHP0298,CHP0298_NONGSAI,Bachiangchareunsouk,AC POWER,Day,11,2.636363636,0
2022-09-30,CHP,CHP0298,CHP0298_NONGSAI,Bachiangchareunsouk,AC POWER,Night,11,13.27272727,1
2022-09-30,CHP,CHP0299,CHP0299_BACHIENG,Bachiangchareunsouk,OPTIC,Night,5,13.8,2
2022-09-30,CHP,CHP0299,CHP0299_BACHIENG,Bachiangchareunsouk,AC POWER,Night,5,0.6,1
2022-09-30,CHP,CHP0300,CHP0300_BANT1,Bachiangchareunsouk,AC POWER,Day,9,3.888888889,1
2022-09-30,CHP,CHP0300,CHP0300_BANT1,Bachiangchareunsouk,AC POWER,Night,9,1.444444444,0
2022-09-30,CHP,CHP0301,CHP0301_DAFEE,Bachiangchareunsouk,AC POWER,Day,18,1.111111111,1
2022-09-30,CHP,CHP0301,CHP0301_DAFEE,Bachiangchareunsouk,AC POWER,Night,18,20,1
2022-09-30,CHP,CHP0302,CHP0302_HUASAIR,Pakxe,AC POWER,Day,14,2.428571429,1
2022-09-30,CHP,CHP0303,CHP0303_HUAYLEUSE,Bachiangchareunsouk,OPTIC,Night,16,1.1875,0
2022-09-30,CHP,CHP0303,CHP0303_HUAYLEUSE,Bachiangchareunsouk,AC POWER,Day,16,2.75,2
2022-09-30,CHP,CHP0303,CHP0303_HUAYLEUSE,Bachiangchareunsouk,AC POWER,Night,16,11.3125,0
2022-09-30,CHP,CHP0305,CHP0305_KENGKIA,Bachiangchareunsouk,OPTIC,Day,9,4.777777778,1
2022-09-30,CHP,CHP0305,CHP0305_KENGKIA,Bachiangchareunsouk,AC POWER,Night,9,2.444444444,2
2022-09-30,CHP,CHP0307,CHP0307_KM13S,Bachiangchareunsouk,AC POWER,Day,11,0.272727273,1
2022-09-30,CHP,CHP0308,CHP0308_KM14_MK,Bachiangchareunsouk,OPTIC,Night,6,8.333333333,1
2022-09-30,CHP,CHP0308,CHP0308_KM14_MK,Bachiangchareunsouk,AC POWER,Day,6,0.333333333,1
2022-09-30,CHP,CHP0311,CHP0311_KM21,Bachiangchareunsouk,OPTIC,Night,15,7.866666667,1
2022-09-30,CHP,CHP0311,CHP0311_KM21,Bachiangchareunsouk,OTHER,Night,15,1.866666667,0
2022-09-30,CHP,CHP0312,CHP0312_KM7,Pakxe,OTHER,Night,2,9.5,1
2022-09-30,CHP,CHP0315,CHP0315_NONGBOKNOY,Bachiangchareunsouk,AC POWER,Day,12,7,2
2022-09-30,CHP,CHP0315,CHP0315_NONGBOKNOY,Bachiangchareunsouk,AC POWER,Night,12,1.333333333,1
2022-09-30,CHP,CHP0316,CHP0316_OUDOMSUK,Bachiangchareunsouk,OPTIC,Night,10,6.9,1
2022-09-30,CHP,CHP0316,CHP0316_OUDOMSUK,Bachiangchareunsouk,AC POWER,Day,10,2.7,2
2022-09-30,CHP,CHP0316,CHP0316_OUDOMSUK,Bachiangchareunsouk,AC POWER,Night,10,1.4,1
2022-09-30,CHP,CHP0317,CHP0317_TALAD_KM8,Bachiangchareunsouk,OTHER,Night,17,1.647058824,0
2022-09-30,CHP,CHP0317,CHP0317_TALAD_KM8,Bachiangchareunsouk,AC POWER,Day,17,2.235294118,1
2022-09-30,CHP,CHP0318,CHP0318_TECNICH_SCHOOL,Bachiangchareunsouk,AC POWER,Day,6,4.5,1
2022-09-30,CHP,CHP0318,CHP0318_TECNICH_SCHOOL,Bachiangchareunsouk,AC POWER,Night,6,18.33333333,2
2022-09-30,CHP,CHP0319,CHP0319_THONGOUDOM,Bachiangchareunsouk,OTHER,Night,13,2.153846154,0
2022-09-30,CHP,CHP0319,CHP0319_THONGOUDOM,Bachiangchareunsouk,AC POWER,Night,13,13.15384615,1
2022-09-30,CHP,CHP0320,CHP0320_THONGVILAY,Bachiangchareunsouk,AC POWER,Day,15,2.466666667,1
2022-09-30,CHP,CHP0320,CHP0320_THONGVILAY,Bachiangchareunsouk,AC POWER,Night,15,0.733333333,0
